Cast Type,Person ID,Lead,Season Type,Season,First Name,Last Name,Age,Occupation (Raw),Occupation (Clean),Occupation Group,Week Number Eliminated,Place,Circumstance,Bachelor Pad 1,Bachelor Pad 2,Bachelor Pad 3,BiP 1,BiP 2,BiP 3,BiP 4,BiP 5,BiP 6,Bachelor Winter Games,Total Ensemble Appearances,Hometown,State,Lead Religion,Lead Race,How Season Ended,Relationship Status (Nov 2021)
Contestant,137,Andy Baldwin,Bachelor,Bachelor 10,Jeanette,Alvarez,27,Health care manager,Health Care Manager,Health & Human Services Administration,Week 1,21,,,,,,,,,,,,0,Tampa,Florida,,,,
Contestant,138,Andy Baldwin,Bachelor,Bachelor 10,Jessica,Devallo,32,Hedge fund analyst,Hedge Fund Analyst,Financial Services & Investing,Week 1,22,,,,,,,,,,,,0,New York,New York,,,,
Contestant,139,Andy Baldwin,Bachelor,Bachelor 10,Kate,Brockhouse,24,Boutique owner,Boutique Owner,Fashion Design & Retail,Week 4,7,,,,,,,,,,,,0,Ravenel,South Carolina,,,,
Contestant,140,Andy Baldwin,Bachelor,Bachelor 10,Linda,Malek,33,Attorney,Attorney,Lawyers & Legal Services,Week 1,23,,,,,,,,,,,,0,Cuyahoga Falls,Ohio,,,,
Contestant,141,Andy Baldwin,Bachelor,Bachelor 10,Lindsay,Smith,22,Student,Student,Student (General),Week 1,24,,,,,,,,,,,,0,Lawrence,Kansas,,,,
Contestant,142,Andy Baldwin,Bachelor,Bachelor 10,Nicole,Clary,26,Sales Manager,Sales Manager,Sales,Week 4,8,,,,,,,,,,,,0,Charleston,South Carolina,,,,
Contestant,143,Andy Baldwin,Bachelor,Bachelor 10,Peyton,Wright,24,Sorority recruiter,Sorority Recruiter,Human Resources & Recruiting,Week 3,12,,1,,,,,,,,,,1,La Vergne,Tennessee,,,,
Contestant,144,Andy Baldwin,Bachelor,Bachelor 10,Stephanie,Wilhite,23,Project Manager,Project Manager,Business & Entrepreneurship,Week 5,5,,,,,,,,,,,,0,Overland Park,Kansas,,,,
Contestant,145,Andy Baldwin,Bachelor,Bachelor 10,Stephanie,Tipper,27,Organ donor coordinator,Organ Donor Coordinator,Health & Human Services Administration,Week 4,9,,,,,,,,,,,,0,Folly Beach,South Carolina,,,,
Contestant,146,Andy Baldwin,Bachelor,Bachelor 10,Susan,Anderson,23,Boutique manager,Boutique Manager,Fashion Design & Retail,Week 2,14,,,,,,,,,,,,0,The Woodlands,Texas,,,,
Contestant,147,Andy Baldwin,Bachelor,Bachelor 10,Tessa,Horst,26,Social Worker,Social Worker,"Non-Profit, Charity, & Social Work",Winner,1,,,,,,,,,,,,0,San Francisco,California,,,,
Contestant,148,Andy Baldwin,Bachelor,Bachelor 10,Tiffany,Warren,28,Medical equipment sales rep,Medical Equipment Sales Representative,Sales,Week 2,15,,,,,,,,,,,,0,Boston,Massachusetts,,,,
Contestant,149,Andy Baldwin,Bachelor,Bachelor 10,Tiffany,Forester,27,Real estate sales/development,Real Estate Sales / Development,Real Estate & Interior Design,Week 1,25,,,,,,,,,,,,0,St. Louis Park,Minnesota,,,,
Contestant,150,Andy Baldwin,Bachelor,Bachelor 10,Tina,Wu,26,Medical student,Medical Student,Physicians & Dentists,Week 5,6,,,,,,,,,,,,0,Los Angeles,California,,,,
Contestant,151,Arie Luyendyk,Bachelor,Bachelor 22,Ali,Harrington,27,Personal Stylist,Personal Stylist,Fashion Design & Retail,Week 1,22,,,,,,,,,,,,0,Lawton,Oklahoma,,,,
Contestant,152,Arie Luyendyk,Bachelor,Bachelor 22,Amber,Wilkerson,29,Business Owner,Business Owner,Business & Entrepreneurship,Week 1,23,,,,,,,,,,,,0,Denver,Colorado,,,,
Contestant,153,Arie Luyendyk,Bachelor,Bachelor 22,Annaliese,Puccini,32,Event Designer,Event Designer,Event Planning,Week 3,17,,,,,,,,,1,1,,2,San Mateo,California,,,,
Contestant,154,Arie Luyendyk,Bachelor,Bachelor 22,Ashley,Luebke,25,Real Estate Agent,Real Estate Agent,Real Estate & Interior Design,Week 5,11,,,,,,,,,,,,0,West Palm Beach,Florida,,,,
Contestant,155,Arie Luyendyk,Bachelor,Bachelor 22,Becca,Kufrin,27,Publicist,Publicist,Public Relations & Communications,Winner,1,,,,,,,,,,,,0,Prior Lake,Minnesota,,,,
Contestant,156,Arie Luyendyk,Bachelor,Bachelor 22,Bekah,Martinez,22,Nanny,Nanny,Child Care & Family Services,Week 7,5,,,,,,,,,,,,0,Fresno,California,,,,
Contestant,157,Arie Luyendyk,Bachelor,Bachelor 22,Bibiana,Julian,30,Executive Assistant,Executive Assistant,Business & Entrepreneurship,Week 3,16,,,,,,,,,1,1,1,3,Miami,Florida,,,,
Contestant,158,Arie Luyendyk,Bachelor,Bachelor 22,Bri,Amaranthus,25,Sports Reporter,Sports Reporter,Media & Journalism,Week 1,24,,,,,,,,,,,,0,Grants Pass,Oregon,,,,
Contestant,159,Arie Luyendyk,Bachelor,Bachelor 22,Brittane,Johnson,27,Marketing Manager,Marketing Manager,Advertising & Marketing,Week 1,25,,,,,,,,,,,,0,San Diego,California,,,,
Contestant,160,Arie Luyendyk,Bachelor,Bachelor 22,Brittany,Taylor,30,Tech Recruiter,Tech Recruiter,Human Resources & Recruiting,Week 4,14,,,,,,,,,,,,0,Belton,South Carolina,,,,
Contestant,161,Arie Luyendyk,Bachelor,Bachelor 22,Caroline,Lunny,26,Realtor,Realtor,Real Estate & Interior Design,Week 4,15,,,,,,,,,1,,,1,Holliston,Massachusetts,,,,
Contestant,162,Arie Luyendyk,Bachelor,Bachelor 22,Chelsea,Roy,29,Real Estate Executive Assistant,Real Estate Executive Assistant,Real Estate & Interior Design,Week 6,8,,,,,,,,,1,,,1,South Portland,Maine,,,,
Contestant,163,Arie Luyendyk,Bachelor,Bachelor 22,Jacqueline,Trumbull,26,Research Coordinator,Research Coordinator,Science & Research,Week 7,7,Quit,,,,,,,,1,,,1,Morgantown,West Virginia,,,,
Contestant,164,Arie Luyendyk,Bachelor,Bachelor 22,Jenna,Cooper,28,Social Media Manager,Social Media Manager,Technology & Software,Week 6,9,,,,,,,,,1,,,1,Raleigh,North Carolina,,,,
Contestant,165,Arie Luyendyk,Bachelor,Bachelor 22,Jenny,Delaney,25,Graphic Designer,Graphic Designer,Art & Design,Week 2,19,,,,,,,,,,,,0,Northbrook,Illinois,,,,
Contestant,166,Arie Luyendyk,Bachelor,Bachelor 22,Jessica,Carroll,26,Television Host,Television Host,Media & Journalism,Week 1,26,,,,,,,,,,,,0,Calgary,Canada,,,,
Contestant,167,Arie Luyendyk,Bachelor,Bachelor 22,Kendall,Long,26,Creative Director,Creative Director,Art & Design,Week 9,3,,,,,,,,,1,,,1,Santa Clarita,California,,,,
Contestant,168,Arie Luyendyk,Bachelor,Bachelor 22,Krystal,Nielson,30,Fitness Coach,Fitness Coach,Personal Trainers & Coaches,Week 6,10,,,,,,,,,1,,,1,Missoula,Montana,,,,
Contestant,169,Arie Luyendyk,Bachelor,Bachelor 22,Lauren,Burnham,25,Technology Salesperson,Technology Sales,Sales,Runner-up,2,,,,,,,,,,,,0,Virginia Beach,Virginia,,,,
Contestant,170,Arie Luyendyk,Bachelor,Bachelor 22,Lauren,Schleyer,31,Social Media Manager,Social Media Manager,Technology & Software,Week 3,18,,,,,,,,,,,,0,Dallas,Texas,,,,
Contestant,171,Arie Luyendyk,Bachelor,Bachelor 22,Lauren,Griffin,26,Executive Recruiter,Executive Recruiter,Human Resources & Recruiting,Week 2,20,,,,,,,,,,,1,1,Indianapolis,Indiana,,,,
Contestant,172,Arie Luyendyk,Bachelor,Bachelor 22,Lauren,Jarreau,33,Recent Master's Graduate,Recent Master's Graduate,Student (General),Week 1,27,,,,,,,,,,,,0,New Roads,Louisiana,,,,
Contestant,173,Arie Luyendyk,Bachelor,Bachelor 22,Maquel,Cooper,23,Photographer,Photographer,Art & Design,Week 5,12,,,,,,,,,,,,0,American Fork,Utah,,,,
Contestant,174,Arie Luyendyk,Bachelor,Bachelor 22,Marikh,Mathias,27,Restaurant Owner,Restaurant Owner,Food Service,Week 5,13,,,,,,,,,,,,0,Salt Lake City,Utah,,,,
Contestant,175,Arie Luyendyk,Bachelor,Bachelor 22,Nysha,Norris,30,Orthopedic Nurse,Orthopedic Nurse,Health & Medical Professional,Week 1,28,,,,,,,,,1,,,1,Anderson,South Carolina,,,,
Contestant,176,Arie Luyendyk,Bachelor,Bachelor 22,Olivia,Goethals,23,Marketing Associate,Marketing Associate,Advertising & Marketing,Week 1,29,,,,,,,,,1,,,1,Geneseo,Illinois,,,,
Contestant,177,Arie Luyendyk,Bachelor,Bachelor 22,Seinne,Fleming,27,Commercial Real Estate Agent,Commercial Real Estate Agent,Real Estate & Interior Design,Week 7,6,,,,,,,,,,,,0,Long Beach,California,,,,
Contestant,178,Arie Luyendyk,Bachelor,Bachelor 22,Tia,Booth,26,Physical Therapist,Physical Therapist,Health & Medical Professional,Week 8,4,,,,,,,,,1,,,1,Weiner,Arkansas,,,,
Contestant,179,Arie Luyendyk,Bachelor,Bachelor 22,Valerie,Biles,26,Server,Server,Food Service,Week 2,21,,,,,,,,,,,,0,Nashville,Tennessee,,,,
Contestant,180,Ashley Hebert,Bachelorette,Bachelorette 7,Ames,Brown,31,Portfolio Manager,Portfolio Manager,Financial Services & Investing,Week 8,4,,,1,,,,,,,,,1,Chadds Ford,Pennsylvania,,,,
Contestant,181,Ashley Hebert,Bachelorette,Bachelorette 7,Anthony,Santucci,28,Butcher,Butcher,Food Service,Week 1,19,,,,,,,,,,,,0,Saddle River,New Jersey,,,,
Contestant,182,Ashley Hebert,Bachelorette,Bachelorette 7,Ben,Flajnik,28,Wine Maker,Wine Maker,Food Service,Runner-up,2,,,,,,,,,,,,0,Sonoma,California,,,,
Contestant,183,Ashley Hebert,Bachelorette,Bachelorette 7,Ben,Castoriano,28,Lawyer,Lawyer,Lawyers & Legal Services,Week 5,11,,,,,,,,,,,,0,Lake Charles,Louisiana,,,,
Contestant,184,Ashley Hebert,Bachelorette,Bachelorette 7,Bentley,Williams,28,Businessman,Business,Business & Entrepreneurship,Week 3,15,Quit,,,,,,,,,,,0,Alpine,Utah,,,,
Contestant,185,Ashley Hebert,Bachelorette,Bachelorette 7,Blake,Julian,27,Dentist,Dentist,Physicians & Dentists,Week 6,7,,,1,,,,,,,,,1,Steamboat Springs,Colorado,,,,
Contestant,186,Ashley Hebert,Bachelorette,Bachelorette 7,Chris,Drish,25,Sports Marketing Coordinator,Sports Marketing Coordinator,Advertising & Marketing,Week 3,13,,,,,,,,,,,,0,Moline,Illinois,,,,
Contestant,187,Ashley Hebert,Bachelorette,Bachelorette 7,Chris,Malhomme,27,Construction Company CEO,Construction Company CEO,Construction & Trades,Week 1,20,,,,,,,,,,,,0,Gibbons,Canada,,,,
Contestant,188,Ashley Hebert,Bachelorette,Bachelorette 7,Constantine,Tzortzis ,30,Restaurant Owner,Restaurant Owner,Food Service,Week 9,3,Quit,,,,,,,,,,,0,Atlanta,Georgia,,,,
Contestant,189,Ashley Hebert,Bachelorette,Bachelorette 7,Frank,Carpenter,29,College Admissions Director,College Admissions Director,Educational Administration,Week 1,21,,,,,,,,,,,,0,Anchorage,Alaska,,,,
Contestant,190,Ashley Hebert,Bachelorette,Bachelorette 7,J.P.,Rosenbaum,34,Construction Manager,Construction Manager,Construction & Trades,Winner,1,,,,,,,,,,,,0,Roslyn,New York,,,,
Contestant,191,Ashley Hebert,Bachelorette,Bachelorette 7,Jeff,Medolla,35,Entrepreneur,Entrepreneur,Business & Entrepreneurship,Week 3,14,,,,,,,,,,,,0,St. Louis,Missouri,,,,
Contestant,192,Ashley Hebert,Bachelorette,Bachelorette 7,Jon,Ellsworth,26,E-Commerce Executive,E-Commerce Executive,Technology & Software,Week 1,22,,,,,,,,,,,,0,Vancouver,Washington,,,,
Contestant,193,Ashley Hebert,Bachelorette,Bachelorette 7,Lucas,Daniels,30,Oilfield Equipment Distributor,Oilfield Equipment Distributor,Energy & Natural Resources,Week 7,5,,,,,,,,,,,,0,Odessa,Texas,,,,
Contestant,194,Ashley Hebert,Bachelorette,Bachelorette 7,Matt,Colombo,28,Office Supply Salesman,Office Supply Sales,Sales,Week 2,16,,,,,,,,,,,,0,Bridgewater,Massachusetts,,,,
Contestant,195,Ashley Hebert,Bachelorette,Bachelorette 7,Michael,Burns,29,Technology Salesman,Technology Sales,Sales,Week 1,23,,,,,,,,,,,,0,Providence,Rhode Island,,,,
Contestant,196,Ashley Hebert,Bachelorette,Bachelorette 7,Mickey,McLean,31,Chef,Chef,Food Service,Week 6,8,Quit,,,,,,,,,,,0,Rochester,New York,,,,
Contestant,197,Ashley Hebert,Bachelorette,Bachelorette 7,Nick,Peterson,26,Personal Trainer,Personal Trainer,Personal Trainers & Coaches,Week 5,9,,,,1,,1,,,,,,2,Odessa,Florida,,,,
Contestant,198,Ashley Hebert,Bachelorette,Bachelorette 7,Rob,Dahm,27,Technology Executive,Technology Executive,Technology & Software,Week 1,24,,,,,,,,,,,,0,Monroe,Michigan,,,,
Contestant,199,Ashley Hebert,Bachelorette,Bachelorette 7,Ryan,Park,31,Solar Energy Executive,Solar Energy Executive,Energy & Natural Resources,Week 7,6,,,,,,,,,,,,0,San Luis Obispo,California,,,,
Contestant,200,Ashley Hebert,Bachelorette,Bachelorette 7,Ryan,Miller,27,Constructor Estimator,Constructor Estimator,Construction & Trades,Week 2,17,,,,,,,,,,,,0,Novi,Michigan,,,,
Contestant,201,Ashley Hebert,Bachelorette,Bachelorette 7,Stephen,D'Amico,27,Hairstylist,Hair Stylist,Hair & Makeup,Week 2,18,,,,,,,,,,,,0,Portland,Connecticut,,,,
Contestant,202,Ashley Hebert,Bachelorette,Bachelorette 7,Tim,McCormack,35,Liquor Distributor,Liquor Distributor,Food Service,Week 1,25,,,,,,,,,,,,0,Massapequa,New York,,,,
Contestant,203,Ashley Hebert,Bachelorette,Bachelorette 7,West,Lee,30,Lawyer,Lawyer,Lawyers & Legal Services,Week 4,12,,,,,,,,,,,,0,Walhalla,South Carolina,,,,
Contestant,204,Ashley Hebert,Bachelorette,Bachelorette 7,William,Holman,30,Cellular Phone Salesman,Cellular Phone Sales,Sales,Week 5,10,,,1,,,,,,,,,1,Fostoria,Ohio,,,,
Contestant,205,Becca Kufrin,Bachelorette,Bachelorette 14,Alex,Templeman,31,Construction Manager,Construction Manager,Construction & Trades,Week 2,19,,,,,,,,,,,,0,Atlanta,Georgia,,,,
Contestant,206,Becca Kufrin,Bachelorette,Bachelorette 14,Blake,Horstmann,28,Sales Rep,Sales Representative,Sales,Runner-up,2,,,,,,,,,,1,,1,Bailey,Colorado,,,,
Contestant,207,Becca Kufrin,Bachelorette,Bachelorette 14,Chase,Vergason,27,Advertising Vice President,Advertising Vice President,Advertising & Marketing,Week 1,22,,,,,,,,,,,,0,Sanford,Florida,,,,
Contestant,208,Becca Kufrin,Bachelorette,Bachelorette 14,Chris,Randone,30,Sales Trainer,Sales Trainer,Sales,Week 6,9,,,,,,,,,1,,,1,Pleasantville,New York,,,,
Contestant,209,Becca Kufrin,Bachelorette,Bachelorette 14,Christian,Estrada,28,Banker,Banker,Financial Services & Investing,Week 1,23,,,,,,,,,,1,,1,San Diego,California,,,,
Contestant,210,Becca Kufrin,Bachelorette,Bachelorette 14,Christon,Staples,31,Former Harlem Globetrotter,Former Harlem Globetrotter,Professional Athletics,Week 4,13,,,,,,,,,,,,0,Los Angeles,California,,,,
Contestant,211,Becca Kufrin,Bachelorette,Bachelorette 14,Clay,Harbor,30,Pro Football Player,Professional Football Player,Professional Athletics,Week 3,18,Quit,,,,,,,,,1,,1,Chicago,Illinois,,,,
Contestant,212,Becca Kufrin,Bachelorette,Bachelorette 14,Colton,Underwood,26,Former Pro Football Player,Former Professional Football Player,Professional Athletics,Week 8,4,,,,,,,,,1,,,1,Washington,Illinois,,,,
Contestant,213,Becca Kufrin,Bachelorette,Bachelorette 14,Connor,Obrochta,25,Fitness Coach,Fitness Coach,Personal Trainers & Coaches,Week 6,7,,,,,,,,,1,,,1,St. Petersburg,Florida,,,,
Contestant,214,Becca Kufrin,Bachelorette,Bachelorette 14,Darius,Feaster,26,Pharmaceutical Sales Rep,Pharmaceutical Sales Representative,Sales,Week 1,24,,,,,,,,,,,,0,Sherman Oaks,California,,,,
Contestant,215,Becca Kufrin,Bachelorette,Bachelorette 14,David,Ravitz,25,Venture Capitalist,Venture Capitalist,Financial Services & Investing,Week 5,12,,,,,,,,,1,,,1,Cherry Hill,New Jersey,,,,
Contestant,216,Becca Kufrin,Bachelorette,Bachelorette 14,Garrett,Yrigoyen,29,Medical Sales Representative,Medical Sales Representative,Sales,Winner,1,,,,,,,,,,,,0,Manteca,California,,,,
Contestant,217,Becca Kufrin,Bachelorette,Bachelorette 14,Grant,Vandevanter,27,Electrician,Electrician,Construction & Trades,Week 1,25,,,,,,,,,,,,0,Danville,California,,,,
Contestant,218,Becca Kufrin,Bachelorette,Bachelorette 14,Jake,Enyeart,29,Marketing Consultant,Marketing Consultant,Advertising & Marketing,Week 1,28,,,,,,,,,,,,0,Minneapolis,Minnesota,,,,
Contestant,219,Becca Kufrin,Bachelorette,Bachelorette 14,Jason,Tartick,29,Senior Corporate Banker,Senior Corporate Banker,Financial Services & Investing,Week 9,3,,,,,,,,,,,,0,Buffalo,New York,,,,
Contestant,220,Becca Kufrin,Bachelorette,Bachelorette 14,Jean,Blanc,31,Colognoisseur,Colognoisseur,Business & Entrepreneurship,Week 4,15,,,,,,,,,,,,0,Boston,Massachusetts,,,,
Contestant,221,Becca Kufrin,Bachelorette,Bachelorette 14,Joe,Amabile,31,Grocery Store Owner,Grocery Store Owner,Food Service,Week 1,26,,,,,,,,,1,,,1,Chicago,Illinois,,,,
Contestant,222,Becca Kufrin,Bachelorette,Bachelorette 14,John,Graham,28,Software Engineer,Software Engineer,Technology & Software,Week 5,10,,,,,,,,,1,,,1,Chicago,Illinois,,,,
Contestant,223,Becca Kufrin,Bachelorette,Bachelorette 14,Jordan,Kimball,26,Male Model,Male Model,Modeling & Acting,Week 5,11,,,,,,,,,1,1,,2,Crystal River,Florida,,,,
Contestant,224,Becca Kufrin,Bachelorette,Bachelorette 14,Kamil,Nicalek,30,Social Media Participant,Social Media Participant,Modeling & Acting,Week 1,27,,,,,,,,,1,,,1,Monroe,New York,,,,
Contestant,225,Becca Kufrin,Bachelorette,Bachelorette 14,Leo,Dottavio,31,Actor,Actor,Modeling & Acting,Week 7,6,,,,,,,,,1,,,1,Los Angeles,California,,,,
Contestant,226,Becca Kufrin,Bachelorette,Bachelorette 14,Lincoln,Adim,26,Account Sales Executive,Sales Account Executive,Sales,Week 6,8,,,,,,,,,,,,0,Boston,Massachusetts,,,,
Contestant,227,Becca Kufrin,Bachelorette,Bachelorette 14,Mike,Renner,27,Sports Analyst,Sports Analyst,Media & Journalism,Week 3,16,,,,,,,,,,,,0,Cincinnati,Ohio,,,,
Contestant,228,Becca Kufrin,Bachelorette,Bachelorette 14,Nick,Spetsas,27,Attorney,Attorney,Lawyers & Legal Services,Week 4,14,,,,,,,,,1,,,1,Palm Coast,Florida,,,,
Contestant,229,Becca Kufrin,Bachelorette,Bachelorette 14,Rickey,Jasper,27,IT Consultant,IT Consultant,Technology & Software,Week 2,20,,,,,,,,,,,,0,Ashburn,Virginia,,,,
Contestant,230,Becca Kufrin,Bachelorette,Bachelorette 14,Ryan,Peterson,26,Banjoist,Banjoist,Musicians & Singers,Week 3,17,,,,,,,,,,,,0,Mashpee,Massachusetts,,,,
Contestant,231,Becca Kufrin,Bachelorette,Bachelorette 14,Trent,Jespersen,28,Realtor,Realtor,Real Estate & Interior Design,Week 2,21,,,,,,,,,,,,0,Carroll,Iowa,,,,
Contestant,232,Becca Kufrin,Bachelorette,Bachelorette 14,Wills,Reid,29,Graphic Designer,Graphic Designer,Art & Design,Week 7,5,,,,,,,,,1,1,,2,Los Angeles,California,,,,
Contestant,233,Ben Flajnik,Bachelor,Bachelor 16,Amber,Bacon,23,Labor and delivery nurse,Labor & Delivery Nurse,Health & Medical Professional,Week 1,19,,,,,,,,,,,,0,Port Coquitlam,Canada,,,,
Contestant,234,Ben Flajnik,Bachelor,Bachelor 16,Amber,Tierney,28,Critical care nurse,Critical Care Nurse,Health & Medical Professional,Week 1,20,,,,,,,,,,,,0,Waverly,Nebraska,,,,
Contestant,235,Ben Flajnik,Bachelor,Bachelor 16,Anna,Snowball,25,Student,Student,Student (General),Week 1,21,,,,,,,,,,,,0,Detroit,Michigan,,,,
Contestant,236,Ben Flajnik,Bachelor,Bachelor 16,Blakeley,Jones ,34,VIP Cocktail Waitress,VIP Cocktail Waitress,Food Service,Week 6,9,,,,1,,,,,,,,1,Rutherfordton,North Carolina,,,,
Contestant,237,Ben Flajnik,Bachelor,Bachelor 16,Brittney,Schreiner,26,Medical sales representative,Medical Sales Representative,Sales,Week 3,16,Quit,,,,,,,,,,,0,Colorado Springs,Colorado,,,,
Contestant,238,Ben Flajnik,Bachelor,Bachelor 16,Casey,Shteamer,26,Trading clerk,Trading Clerk,Financial Services & Investing,Week 6,8,DQ - Relationship Back Home,,,,,,,,,,,0,Leawood,Kansas,,,,
Contestant,239,Ben Flajnik,Bachelor,Bachelor 16,Courtney,Robertson,28,Model,Model,Modeling & Acting,Winner,1,,,,,,,,,,,,0,Scottsdale,Arizona,,,,
Contestant,240,Ben Flajnik,Bachelor,Bachelor 16,Dianna,Martinez,30,Nonprofit director,Nonprofit Director,"Non-Profit, Charity, & Social Work",Week 1,22,,,,,,,,,,,,0,San Gabriel,California,,,,
Contestant,241,Ben Flajnik,Bachelor,Bachelor 16,Elyse,Myers,24,Personal trainer,Personal Trainer,Personal Trainers & Coaches,Week 5,11,,,,,,,,,,,,0,Chicago,Illinois,,,,
Contestant,242,Ben Flajnik,Bachelor,Bachelor 16,Emily,O'Brien,27,PhD Student,PhD Student,Science & Research,Week 7,5,,,,,,,,,,,,0,Chapel Hill,North Carolina,,,,
Contestant,243,Ben Flajnik,Bachelor,Bachelor 16,Erika,Uhlig,23,Law student,Law Student,Lawyers & Legal Services,Week 3,14,,,,,,,,,,,,0,Charlottesville,Virginia,,,,
Contestant,244,Ben Flajnik,Bachelor,Bachelor 16,Holly,Johnson,34,Pharmaceutical sales representative,Pharmaceutical Sales Representative,Sales,Week 1,23,,,,,,,,,,,,0,Salyersville,Kentucky,,,,
Contestant,245,Ben Flajnik,Bachelor,Bachelor 16,Jaclyn,Swartz,27,Advertising account manager,Advertising Account Manager,Advertising & Marketing,Week 3,15,,,,1,,1,,,,,,2,Newton,Massachusetts,,,,
Contestant,246,Ben Flajnik,Bachelor,Bachelor 16,Jamie,Otis,25,Registered nurse,Registered Nurse,Health & Medical Professional,Week 6,7,,,,1,,,,,,,,1,Dryden,New York,,,,
Contestant,247,Ben Flajnik,Bachelor,Bachelor 16,Jenna,Burke,27,Blogger,Blogger,Media & Journalism,Week 2,17,,,,,,,,,,,,0,Loveland,Ohio,,,,
Contestant,248,Ben Flajnik,Bachelor,Bachelor 16,Jennifer,Fritsch,28,Accountant,Accountant,Financial Services & Investing,Week 5,10,,,,,,,,,,,,0,Cache,Oklahoma,,,,
Contestant,249,Ben Flajnik,Bachelor,Bachelor 16,Kacie,Boguskie,24,Administrative assistant,Administrative Assistant,Business & Entrepreneurship,Week 8,4,,,,,,,,,,,,0,Clarksville,Tennessee,,,,
Contestant,250,Ben Flajnik,Bachelor,Bachelor 16,Lindzi,Cox,27,Business development manager,Business Development Manager,Business & Entrepreneurship,Runner-up,2,,,,1,,,,,,,,1,Newcastle,Washington,,,,
Contestant,251,Ben Flajnik,Bachelor,Bachelor 16,Lyndsie,James,29,Internet entrepreneur,Internet Entrepreneur,Business & Entrepreneurship,Week 1,24,,,,,,,,,,,,0,London,England,,,,
Contestant,252,Ben Flajnik,Bachelor,Bachelor 16,Monica,Spannbauer,33,Dental consultant,Dental Consultant,Health & Human Services Administration,Week 4,12,,,,,,,,,,,,0,Yuba,California,,,,
Contestant,253,Ben Flajnik,Bachelor,Bachelor 16,Nicki,Sterling,26,Dental hygienist,Dental Hygienist,Health & Medical Professional,Week 9,3,,,,,,,,,,,,0,Hurst,Texas,,,,
Contestant,254,Ben Flajnik,Bachelor,Bachelor 16,Rachel,Truehart,27,Fashion sales representative,Fashion Sales Representative,Fashion Design & Retail,Week 7,6,,,,1,,,,,,,,1,Southampton,Massachusetts,,,,
Contestant,255,Ben Flajnik,Bachelor,Bachelor 16,Samantha,Levey,26,Advertising account manager,Advertising Account Manager,Advertising & Marketing,Week 4,13,,,,,,,,,,,,0,Pittsburgh,Pennsylvania,,,,
Contestant,256,Ben Flajnik,Bachelor,Bachelor 16,Shawn,Reynolds,28,Financial advisor,Financial Advisor,Financial Services & Investing,Week 2,18,,,,,,,,,,,,0,Cincinnati,Ohio,,,,
Contestant,257,Ben Flajnik,Bachelor,Bachelor 16,Shira,Astrof,35,Actress,Actor,Modeling & Acting,Week 1,25,,,,,,,,,,,,0,Massapequa Park,New York,,,,
Contestant,258,Ben Higgins,Bachelor,Bachelor 20,Amanda,Stanton,25,Esthetician,Esthetician,Hair & Makeup,Week 8,4,,,,,,,1,1,,,,2,Rancho Santa Margarita,California,,,,
